"시군구별","보험료분위별","가입자구분별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년",
"중구","1분위","직장","적용인구","명","17077","17044","16553","15836","15952","15385","14752",
"중구","1분위","근로자","가입자","명","8846","9022","9136","9003","9178","9252","9184",
"중구","1분위","근로자","평균보험료","원","23679","23797","25001","25822","26624","28284","30973",
"중구","1분위","근로자","적용인구","명","17007","16989","16529","15795","15910","15335","14740",
"중구","1분위","공교","가입자","명","40","34","14","26","25","35","10",
"중구","1분위","공교","평균보험료","원","24843","27323","29123","31332","31550","34733","36605",
"중구","1분위","공교","적용인구","명","70","55","24","41","42","50","12",
"중구","1분위","지역","세대수","세대","3928","3761","3650","3707","3729","4223","4270",
"중구","1분위","지역","평균보험료","원","5597","5585","6088","6138","6086","6884","7953",
"중구","1분위","지역","적용인구","명","4274","4182","4099","4176","4180","5210","5315",
"중구","2분위","계","세대수","세대","11888","12472","12468","12692","13053","12105","13445",
"중구","2분위","계","평균보험료","원","25902","26722","28669","30627","31587","36021","37573",
"중구","2분위","계","적용인구","명","20333","20874","20566","20510","20939","19655","21012",
"중구","2분위","직장","가입자","명","7774","7994","8195","8440","8611","8457","8385",
"중구","2분위","직장","평균보험료","원","32632","34492","36641","38970","40854","46460","52325",
"중구","2분위","직장","적용인구","명","15331","15492","15462","15373","15613","14793","14384",
"중구","2분위","근로자","가입자","명","7691","7905","8140","8341","8520","8336","8278",
"중구","2분위","근로자","평균보험료","원","32626","34491","36639","38967","40857","46458","52330",
"중구","2분위","근로자","적용인구","명","15176","15360","15382","15225","15480","14616","14232",
"중구","2분위","공교","가입자","명","83","89","55","99","91","121","107",
"중구","2분위","공교","평균보험료","원","33229","34593","36945","39245","40610","46572","52010",
"중구","2분위","공교","적용인구","명","155","132","80","148","133","177","152",
"중구","2분위","지역","세대수","세대","4114","4478","4273","4252","4442","3648","5060",
"중구","2분위","지역","평균보험료","원","13183","12852","13381","14067","13622","11820","13127",
"중구","2분위","지역","적용인구","명","5002","5382","5104","5137","5326","4862","6628",
"중구","3분위","계","세대수","세대","12203","12120","11913","11955","12882","15040","14924",
"중구","3분위","계","평균보험료","원","32412","33738","35450","37313","37913","35821","42039",
"중구","3분위","계","적용인구","명","20736","20533","19537","19371","20454","23423","22731",
"중구","3분위","직장","가입자","명","7650","7724","7695","7741","8038","8615","9289",
"중구","3분위","직장","평균보험료","원","39816","41731","43657","45866","48044","52744","58820",
"중구","3분위","직장","적용인구","명","14780","14717","13999","13831","14183","14702","15209",
"중구","3분위","근로자","가입자","명","7469","7605","7530","7642","7941","8505","9152",
"중구","3분위","근로자","평균보험료","원","39827","41741","43665","45867","48044","52740","58813",
"중구","3분위","근로자","적용인구","명","14507","14517","13748","13677","14021","14552","15019",
"중구","3분위","공교","가입자","명","181","119","165","99","97","110","137",
"중구","3분위","공교","평균보험료","원","39379","41108","43319","45758","48078","53042","59276",
"중구","3분위","공교","적용인구","명","273","200","251","154","162","150","190",
"중구","3분위","지역","세대수","세대","4553","4396","4218","4214","4844","6425","5635",
"중구","3분위","지역","평균보험료","원","19970","19692","20477","21602","21102","13131","14376",
"중구","3분위","지역","적용인구","명","5956","5816","5538","5540","6271","8721","7522",
"중구","4분위","계","세대수","세대","10200","10684","10959","10852","10683","10350","11143",
"중구","4분위","계","평균보험료","원","41941","43843","45884","48513","50556","49027","55111",
"중구","4분위","계","적용인구","명","19881","20090","19944","19419","18852","17485","18218",
"중구","4분위","직장","가입자","명","6652","7144","7345","7353","7353","7339","8015",
"중구","4분위","직장","평균보험료","원","47550","49956","52014","54575","57038","60592","66309",
"중구","4분위","직장","적용인구","명","13460","13941","13907","13676","13217","12710","13283",
"중구","4분위","근로자","가입자","명","6461","6974","7175","7206","7180","7170","7760",
"중구","4분위","근로자","평균보험료","원","47561","49943","52006","54560","57027","60583","66309",
"중구","4분위","근로자","적용인구","명","13151","13679","13651","13457","12949","12483","12916",
"중구","4분위","공교","가입자","명","191","170","170","147","173","169","255",
"중구","4분위","공교","평균보험료","원","47192","50470","52360","55316","57500","60989","66330",
"중구","4분위","공교","적용인구","명","309","262","256","219","268","227","367",
"중구","4분위","지역","세대수","세대","3548","3540","3614","3499","3330","3011","3128",
"중구","4분위","지역","평균보험료","원","31426","31508","33426","35772","36243","20836","26416",
"중구","4분위","지역","적용인구","명","6421","6149","6037","5743","5635","4775","4935",
"중구","5분위","계","세대수","세대","10615","10979","10811","11054","11162","11263","11279",
"중구","5분위","계","평균보험료","원","53236","55494","58192","60987","63502","59726","66733",
"중구","5분위","계","적용인구","명","21282","22095","21285","21328","20813","20544","19748",
"중구","5분위","직장","가입자","명","6509","6921","6998","7060","7212","7327","7375",
"중구","5분위","직장","평균보험료","원","57144","60185","62259","64745","67154","71447","77505",
"중구","5분위","직장","적용인구","명","13846","14453","14013","13863","13697","13531","13077",
"중구","5분위","근로자","가입자","명","6265","6736","6779","6826","7017","7101","7094",
"중구","5분위","근로자","평균보험료","원","57144","60176","62245","64738","67144","71423","77488",
"중구","5분위","근로자","적용인구","명","13396","14125","13633","13483","13399","13152","12647",
"중구","5분위","공교","가입자","명","244","185","219","234","195","226","281",
"중구","5분위","공교","평균보험료","원","57140","60525","62701","64959","67506","72196","77935",
"중구","5분위","공교","적용인구","명","450","328","380","380","298","379","430",
"중구","5분위","지역","세대수","세대","4106","4058","3813","3994","3950","3936","3904",
"중구","5분위","지역","평균보험료","원","47041","47494","50728","54345","56834","37907","46383",
"중구","5분위","지역","적용인구","명","7436","7642","7272","7465","7116","7013","6671",
"중구","6분위","계","세대수","세대","10658","10487","10398","10397","10590","10778","11092",
"중구","6분위","계","평균보험료","원","68926","71974","74877","78298","81007","77202","85212",
"중구","6분위","계","적용인구","명","23869","23312","22039","21753","21585","20625","20692",
"중구","6분위","직장","가입자","명","6297","6493","6614","6677","6884","6808","7097",
"중구","6분위","직장","평균보험료","원","69768","73426","75576","78452","80981","84995","91299",
"중구","6분위","직장","적용인구","명","14420","14654","14409","14309","14234","13371","13357",
"중구","6분위","근로자","가입자","명","5781","6016","6193","6209","6435","6351","6641",
"중구","6분위","근로자","평균보험료","원","69764","73365","75512","78372","80941","84942","91284",
